city_id,countries_id,city
34280,194,Taung
34281,194,Vredendal
34282,194,Stilfontein
34283,194,Mooirivier
34284,194,Vrede
34285,194,Glencoe
34286,194,Villiers
34287,194,Velddrif
34288,194,Colesberg
34289,194,Kingsborough
34290,194,eMuziwezinto
34291,194,Riversdale
34292,194,Bethulie
34293,194,Turffontein
34294,194,Zastron
34295,194,Bredasdorp
34296,194,Kinross
34297,194,Kriel
34298,194,Montagu
34299,194,Makapanstad
34300,194,Ritchie
34301,194,Eshowe
34302,194,Vredefort
34303,194,Tzaneen
34304,194,Edenburg
34305,194,Breyten
34306,194,Morokweng
34307,194,Prieska
34308,194,Primrose
34309,194,Bedfordview
34310,194,eManzimtoti
34311,194,Koppies
34312,194,Danielskuil
34313,194,Orkney
34314,194,Makwassie
34315,194,Hillcrest
34316,194,Okkerneutboom
34317,194,Phalaborwa
34318,194,Kuruman
34319,194,Pretoria-Noord
34320,194,Elandsdoorn
34321,194,Petrus Steyn
34322,194,Springbok
34323,194,Casteel
34324,194,Buffelshoek
34325,194,Groutville
34326,194,Summerstrand
34327,194,New Germany
34328,194,Jeppes Reef
34329,194,Dysselsdorp
34330,194,Matatiele
34331,194,eXobho
34332,194,Lenyenye
34333,194,Piketberg
34334,194,Keimoes
34335,194,Hankey
34336,194,Gansbaai
34337,194,Molteno
34338,194,Saint Helena Bay
34339,194,Mount Fletcher
34340,194,Gonubie
34341,194,Mogogelo
34342,194,Scottburgh
34343,194,Vaal Reefs
34344,194,De Doorns
34345,194,Riebeeckstad
34346,194,Ventersburg
34347,194,Bhisho
34348,194,Langeloop
34349,194,Ekuvukeni
34350,194,Sannieshof
34351,194,Warden
34352,194,Mogwase
34353,194,Delareyville
34354,194,Groot-Brakrivier
34355,194,Hartswater
34356,194,Koffiefontein
34357,194,Delportshoop
34358,194,Hopetown
34359,194,Westonaria
34360,194,Olifantshoek
34361,194,Evander
34362,194,Villiersdorp
34363,194,Barkly East
34364,194,Koloti
34365,194,Kraaipan
34366,194,Ga-Kgapane
34367,194,Ncora
34368,194,Sitebe
34369,194,Wepener
34370,194,Harding
34371,194,Kakamas
34372,194,Onverwacht
34373,194,Fochville
34374,194,Hertzogville
34375,194,Robertson
34376,194,Mabeskraal
34377,194,Boekenhouthoek
34378,194,Sabie
34379,194,Steynsrus
34380,194,Zeerust
34381,194,Bonnievale
34382,194,Greytown
34383,194,Mbuzini
34384,194,Tulbagh
34385,194,Machadodorp
34386,194,Cofimvaba
34387,194,Doornkop
34388,194,Cullinan
34389,194,Gillitts
34390,194,Cradock
34391,194,Boshof
34392,194,Carnarvon
34393,194,Port Saint Johns
34394,194,Vanrhynsdorp
34395,194,Hermanus
34396,194,Komatipoort
34397,194,Swellendam
34398,194,Aliwal North
34399,194,Pofadder
34400,194,Brandfort
34401,194,Bloemhof
34402,194,Alexander Bay
34403,194,Ubombo
34404,194,Nelspruit
34405,195,Grytviken
34406,195,King Edward Point
34407,196,Juba
34408,196,Bor
34409,196,Kajo Kaji
34410,196,Yei
34411,196,Magwe
34412,196,Wau
34413,196,Maridi
34414,196,Malakal
34415,196,Leer
34416,196,Kuacjok
34417,196,Renk
34418,196,Farajok
34419,196,Yambio
34420,196,Nimule
34421,196,Gogrial
34422,196,Aweil
34423,196,Rumbek
34424,196,Ikoto
34425,196,Torit
34426,196,Tonj
34427,196,Kafia Kingi
34428,196,Yirol
34429,196,Tambura
34430,196,Bentiu
34431,196,Kapoeta
34432,196,Melut
34433,196,Nasir
34434,197,Madrid
34435,197,Barcelona
34436,197,Sevilla
34437,197,Malaga
34438,197,Bilbao
34439,197,Zaragoza
34440,197,Murcia
34441,197,Las Palmas
34442,197,Palma
34443,197,Santa Cruz
34444,197,Alicante
34445,197,Valladolid
34446,197,Vigo
34447,197,Gijon
34448,197,Vitoria-Gasteiz
34449,197,A Coruna
34450,197,Elche
34451,197,Granada
34452,197,Tarrasa
34453,197,Badalona
34454,197,Sabadell
34455,197,Oviedo
34456,197,Jerez de la Frontera
34457,197,Mostoles
34458,197,Pamplona
34459,197,Almeria
34460,197,Alcala de Henares
34461,197,Leganes
34462,197,Fuenlabrada
34463,197,Getafe
34464,197,Donostia
34465,197,Castellon de la Plana
34466,197,Burgos
34467,197,Albacete
34468,197,Santander
34469,197,Alcorcon
34470,197,La Laguna
34471,197,Marbella
34472,197,Girona
34473,197,Logrono
34474,197,Badajoz
34475,197,Lleida
34476,197,Huelva
34477,197,Tarragona
34478,197,Dos Hermanas
34479,197,Parla
34480,197,Mataro
34481,197,Torrejon de Ardoz
34482,197,Algeciras
34483,197,Alcobendas
34484,197,Jaen
34485,197,Reus
34486,197,Roquetas de Mar
34487,197,Ourense
34488,197,Telde
34489,197,San Vicente de Baracaldo
34490,197,Vaciamadrid
34491,197,Santiago de Compostela
34492,197,Lugo
34493,197,San Cugat del Valles
34494,197,Las Rozas de Madrid
34495,197,Lorca
34496,197,Caceres
34497,197,San Sebastian de los Reyes
34498,197,Torrevieja
34499,197,Mijas
34500,197,El Ejido
34501,197,El Puerto de Santa Maria
34502,197,Chiclana de la Frontera
34503,197,Torrente
34504,197,Arona
34505,197,Velez-Malaga
34506,197,Ciudad de Melilla
34507,197,Fuengirola
34508,197,San Baudilio de Llobregat
34509,197,Valdemoro
34510,197,Talavera de la Reina
34511,197,Ciudad de Ceuta
34512,197,Pontevedra
34513,197,Rubi
34514,197,Orihuela
34515,197,Manresa
34516,197,Gandia
34517,197,Estepona
34518,197,Benalmadena
34519,197,Molina de Segura
34520,197,Alcala de Guadaira
34521,197,Palencia
34522,197,Ciudad Real
34523,197,Aviles
34524,197,Paterna
34525,197,Benidorm
34526,197,Majadahonda
34527,197,Sagunto
34528,197,Torremolinos
34529,197,Sanlucar de Barrameda
34530,197,Castelldefels
34531,197,Villanueva y Geltru
34532,197,Viladecans
34533,197,Collado-Villalba
34534,197,El Prat de Llobregat
34535,197,Arrecife
34536,197,Ferrol
34537,197,Granollers
34538,197,La Linea de la Concepcion
34539,197,Ponferrada
34540,197,Irun
34541,197,Boadilla del Monte
34542,197,Alcoy
34543,197,San Vicente del Raspeig
34544,197,Aranjuez
34545,197,Motril
34546,197,Avila
34547,197,Granadilla de Abona
34548,197,Colmenar Viejo
34549,197,Pinto
34550,197,Huesca
34551,197,San Bartolome
34552,197,Elda
34553,197,Ibiza
34554,197,Pola de Siero
34555,197,Villareal
34556,197,Mollet
34557,197,Rincon de la Victoria
34558,197,Utrera
34559,197,Torrelavega
34560,197,Segovia
34561,197,Adeje
34562,197,Figueras
34563,197,Vich
34564,197,Gava
34565,197,Mairena del Aljarafe
34566,197,Manacor
34567,197,Esplugas de Llobregat
34568,197,Alcira
34569,197,Denia
34570,197,San Feliu de Llobregat
34571,197,Santurce-Antiguo
34572,197,Mislata
34573,197,San Antonio Abad
34574,197,Puertollano
34575,197,Portugalete
34576,197,Puerto del Rosario
34577,197,Alhaurin de la Torre
34578,197,Alcantarilla
34579,197,Lloret de Mar
34580,197,La Orotava
34581,197,Blanes
34582,197,Puerto Real
34583,197,Santa Eulalia del Rio
34584,197,Antequera
34585,197,Villafranca del Panades
34586,197,Igualada
34587,197,Soria
34588,197,Burjasot
34589,197,La Rinconada
34590,197,Vendrell
34591,197,Marratxi
34592,197,Torre-Pacheco
34593,197,Lluchmayor
34594,197,Plasencia
34595,197,Ecija
34596,197,Naron
34597,197,Ripollet
34598,197,San Fernando de Henares
34599,197,Arucas
34600,197,Olot
34601,197,Los Palacios y Villafranca
34602,197,Tudela
34603,197,Santa Pola
34604,197,San Adrian de Besos
34605,197,Oleiros
34606,197,Sama
34607,197,Villagarcia de Arosa
34608,197,Don Benito
34609,197,Aguilas
34610,197,Arroyomolinos
34611,197,Burriana
34612,197,Cambrils
34613,197,Teruel
34614,197,Tomelloso
34615,197,Onteniente
34616,197,Mieres
34617,197,El Plan
34618,197,Miranda de Ebro
34619,197,San Javier
34620,197,Inca
34621,197,Andujar
34622,197,Cieza
34623,197,Tortosa
34624,197,Azuqueca de Henares
34625,197,Yecla
34626,197,Mazarron
34627,197,San Juan Despi
34628,197,Galapagar
34629,197,Villajoyosa
34630,197,Villena
34631,197,Almendralejo
34632,197,Ubeda
34633,197,San Roque
34634,197,Petrel
34635,197,Arteijo
34636,197,Aldaya
34637,197,Salt
34638,197,Aranda de Duero
34639,197,Totana
34640,197,Castro-Urdiales
34641,197,Ronda
34642,197,Aguimes
34643,197,Nijar
34644,197,Ingenio
34645,197,Sitges
34646,197,Manises
34647,197,San Pedro de Ribas
34648,197,Calafell
34649,197,Carballo
34650,197,Alcazar de San Juan
34651,197,Navalcarnero
34652,197,Puerto de la Cruz
34653,197,Coria del Rio
34654,197,Culleredo
34655,197,Arcos de la Frontera
34656,197,Salou
34657,197,Valdepenas
34658,197,Crevillente
34659,197,Illescas
34660,197,Hellin
34661,197,Vinaroz
34662,197,Catarroja
34663,197,Alacuas
34664,197,Mahon
34665,197,San Andres del Rabanedo
34666,197,Puente-Genil
34667,197,La Oliva
34668,197,Benicarlo
34669,197,Rota
34670,197,Lepe
34671,197,Redondela
34672,197,Premia de Mar
34673,197,Cartama
34674,197,Vicar
34675,197,San Pedro del Pinatar
34676,197,Camas
34677,197,Martorell
34678,197,Almazora
34679,197,Sueca
34680,197,San Vicente dels Horts
34681,197,Sestao
34682,197,Villaviciosa de Odon
34683,197,Sesena
34684,197,Algemesi
34685,197,Muchamiel
34686,197,Paiporta
34687,197,Alhaurin el Grande
34688,197,Betera
34689,197,Arriaga
34690,197,Almunecar
34691,197,Jumilla
34692,197,Paracuellos de Jarama
34693,197,Moron de la Frontera
34694,197,Santa Eugenia
34695,197,San Andres de la Barca
34696,197,Molins de Rey
34697,197,Calpe
34698,197,Cangas
34699,197,Alboraya
34700,197,Novelda
34701,197,Ciempozuelos
34702,197,Oliva
34703,197,Santa Perpetua de Moguda
34704,197,San Juan de Alicante
34705,197,Onda
34706,197,Coin
34707,197,Villanueva de la Serena
34708,197,Adra
34709,197,Tomares
34710,197,Armilla
34711,197,Torrelodones
34712,197,Villarrobledo
34713,197,Liria
34714,197,Calahorra
34715,197,Valls
34716,197,Almonte
34717,197,Galdar
34718,197,Cambre
34719,197,Galdacano
34720,197,Olesa de Montserrat
34721,197,Erandio
34722,197,Los Barrios
34723,197,Martos
34724,197,Icod de los Vinos
34725,197,Almansa
34726,197,Mairena del Alcor
34727,197,Ibi
34728,197,Cullera
34729,197,Marin
34730,197,Conil de la Frontera
34731,197,Altea
34732,197,Mejorada del Campo
34733,197,Pilar de la Horadada
34734,197,Vilaseca de Solcina
34735,197,Alhama de Murcia
34736,197,Moguer
34737,197,Teguise
34738,197,Zarautz
34739,197,Puenteareas
34740,197,San Juan de Aznalfarache
34741,197,Bormujos
34742,197,San Feliu de Guixols
34743,197,Laguna de Duero
34744,197,Villanueva de la Canada
34745,197,Torre del Mar
34746,197,Barbate de Franco
34747,197,Picasent
34748,197,Guia de Isora
34749,197,Esparraguera
34750,197,Aljaraque
34751,197,Almoradi
34752,197,Las Torres de Cotillas
34753,197,Montilla
34754,197,Maracena
34755,197,Nerja
34756,197,Alfafar
34757,197,Aspe
34758,197,Priego de Cordoba
34759,197,Guimar
34760,197,Amposta
34761,197,Isla-Cristina
34762,197,Ayamonte
34763,197,Pajara
34764,197,Torrox
34765,197,Alcala la Real
34766,197,Cartaya
34767,197,Manlleu
34768,197,Alcudia
34769,197,Carcagente
34770,197,Puzol
34771,197,Mogan
34772,197,San Juan de Vilasar
34773,197,Palafrugell
34774,197,Archena
34775,197,Sant Just Desvern
34776,197,Algete
34777,197,Los Llanos de Aridane
34778,197,Huercal-Overa
34779,197,Banolas
34780,197,Baza
34781,197,Palma del Rio
34782,197,Alza
34783,197,Atarfe
34784,197,Calella
34785,197,Rosas
34786,197,Hernani
34787,197,Benicasim
34788,197,Lalin
34789,197,Silla
34790,197,Medina del Campo
34791,197,Cabra
34792,197,San Martin de la Vega
34793,197,Chipiona
34794,197,Calatayud
34795,197,Humanes de Madrid
34796,197,Callosa de Segura
34797,197,Baranain
34798,197,La Eliana
34799,197,Albolote
34800,197,Amorebieta
34801,197,Los Alcazares
34802,197,Vera
34803,197,El Arahal
34804,197,Marchena
34805,197,Malgrat de Mar
34806,197,Moana
34807,197,El Viso del Alcor
34808,197,La Corredoria
34809,197,Cardedeu
34810,197,Utebo
34811,197,Boiro
34812,197,Felanitx
34813,197,La Nucia
34814,197,San Celoni
34815,197,San Lorenzo de El Escorial
34816,197,Guadix
34817,197,Fuente-Alamo de Murcia
34818,197,Tarifa
34819,197,Villaquilambre
34820,197,Huercal de Almeria
34821,197,Santa Brigida
34822,197,Tarrega
34823,197,El Astillero
34824,197,Baena
34825,197,Tordera
34826,197,Caldas de Montbuy
34827,197,Monforte de Lemos
34828,197,Nigran
34829,197,Lora del Rio
34830,197,Yaiza
34831,197,Guardamar del Segura
34832,197,Manilva
34833,197,Munguia
34834,197,Torredembarra
34835,197,Sangenjo
34836,197,Lumbreras
34837,197,Balaguer
34838,197,Monzon
34839,197,Daimiel
34840,197,Tabernes de Valldigna
34841,197,Pollensa
34842,197,Mula
34843,197,Barbastro
34844,197,Piera
34845,197,Poyo
34846,197,Villanueva del Pardillo
34847,197,Osuna
34848,197,Canovellas
34849,197,La Garriga
34850,197,Bailen
34851,197,Chiva
34852,197,Cubellas
34853,197,Masamagrell
34854,197,Rojales
34855,197,Berga
34856,197,Castilleja de la Cuesta
34857,197,Sada
34858,197,Ejea de los Caballeros
34859,197,Montornes del Valles
34860,197,Guadarrama
34861,197,Bermeo
34862,197,Albal
34863,197,Guernica y Luno
34864,197,Navalmoral de la Mata
34865,197,Pozoblanco
34866,197,Zafra
34867,197,Churriana de la Vega
34868,197,La Algaba
34869,197,Arenys de Mar
34870,197,El Escorial
34871,197,Espartinas
34872,197,Tuineje
34873,197,Ubrique
34874,197,Carlet
34875,197,Las Cabezas de San Juan
34876,197,Benetuser
34877,197,Santomera
34878,197,Alcaniz
34879,197,Punta Umbria
34880,197,Vallirana
34881,197,Villalbilla
34882,197,Miguelturra
34883,197,Cunit
34884,197,Tarancon
34885,197,Meco
34886,197,Corbera de Llobregat
34887,197,Baeza
34888,197,Ermua
34889,197,La Roda
34890,197,Santa Cruz de la Palma
34891,197,Mollerusa
34892,197,Fraga
34893,197,Santa Ursula
34894,197,Villaviciosa
34895,197,Santafe
34896,197,Cuevas del Almanzora
34897,197,La Solana
34898,197,Arnedo
34899,197,Vieiro
34900,197,Azpeitia
34901,197,Canet de Mar
34902,197,Cuarte de Huerva
34903,197,Torello
34904,197,Ogijares
34905,197,Alpedrete
34906,197,Sopelana
34907,197,La Carolina
34908,197,Santa Marta de Tormes
34909,197,Alginet
34910,197,Andoain
34911,197,Cehegin
34912,197,Sanlucar la Mayor
34913,197,Bollullos par del Condado
34914,197,Pilas
34915,197,Noya
34916,197,Nules
34917,197,Beasain
34918,197,Torre del Campo
34919,197,Moralzarzal
34920,197,Jaca
34921,197,Santa Cruz de Bezana
34922,197,Antigua
34923,197,Verin
34924,197,Villalba
34925,197,Tomino
34926,197,San Agustin de Guadalix
34927,197,Cambados
34928,197,Soller
34929,197,Santa Coloma de Farnes
34930,197,Llanes
34931,197,Gines
34932,197,Sarria
34933,197,Valdemorillo
34934,197,Canals
34935,197,Godella
34936,197,Albatera
34937,197,Guillena
34938,197,Torredonjimeno
34939,197,Betanzos
34940,197,Muriedas
34941,197,Gibraleon
34942,197,Alovera
34943,197,La Llagosta
34944,197,Abrera
34945,197,Abaran
34946,197,Castellbisbal
34947,197,Berja
34948,197,Campo de Criptana
34949,197,Vejer de la Frontera
34950,197,Sant Sadurni dAnoia
34951,197,Santany
34952,197,Brenes
34953,197,Teror
34954,197,Capdepera
34955,197,Argentona
34956,197,Ceuti
34957,197,Teulada
34958,197,Velilla de San Antonio
34959,197,Monovar
34960,197,Vilanova del Cami
34961,197,Palos de la Frontera
34962,197,Salobrena
34963,197,Mongat
34964,197,Valverde del Camino
34965,197,Fene
34966,197,Torroella de Montgri
34967,197,Albox
34968,197,Estepa
34969,197,Bayona
34970,197,Santiago del Teide
34971,197,Villafranca de los Barros
34972,197,Benaguacil
34973,197,Benisa
34974,197,Huetor Vega
34975,197,Pola de Laviana
34976,197,Bejar
34977,197,Son Servera
34978,197,Acala del Rio
34979,197,Villamartin
34980,197,Campos del Puerto
34981,197,Castello de Ampurias
34982,197,Socuellamos
34983,197,Benifayo
34984,197,Coria
34985,197,Bolanos de Calatrava
34986,197,Andraitx
34987,197,Fuensalida
34988,197,Haro
34989,197,Arrigorriaga
34990,197,San Andres de Llevaneras
34991,197,Pulpi
34992,197,Picana
34993,197,La Puebla del Rio
34994,197,Ciudad-Rodrigo
34995,197,Bueu
34996,197,Palleja
34997,197,Bullas
34998,197,Oropesa
34999,197,Medina Sidonia
35000,197,Olivenza
35001,197,Utiel
35002,197,Azcoitia
35003,197,Peligros
35004,197,Lardero
35005,197,Castalla
35006,197,Elgoibar
35007,197,Onate
35008,197,Beniel
35009,197,Cocentaina
35010,197,Cangas de Narcea
35011,197,Tegueste
35012,197,Mancha Real
35013,197,Jodar
35014,197,Sonseca
35015,197,Bollullos de la Mitacion
35016,197,Beniajan
35017,197,Berriozar
35018,197,Barbadanes
35019,197,Quintanar de la Orden
35020,197,Bargas
35021,197,Villamarchante
35022,197,Sant Joan de Vilatorrada
35023,197,Meliana
35024,197,Cabanillas del Campo
35025,197,Alberique
35026,197,Cassa de la Selva
35027,197,Santona
35028,197,Sedavi
35029,197,Brunete
35030,197,Los Corrales de Buelna
35031,197,Yuncos
35032,197,La Puebla de Cazalla
35033,197,Tafalla
35034,197,Rianxo
35035,197,Cantillana
35036,197,La Palma del Condado
35037,197,Huetor-Tajar
35038,197,Daganzo de Arriba
35039,197,Garrucha
35040,197,Alcora
35041,197,Tarazona de Aragon
35042,197,Santa Margarita de Mombuy
35043,197,Grinon
35044,197,Gelves
35045,197,Salvatierra de Mino
35046,197,Caspe
35047,197,El Alamo
35048,197,Luanco
35049,197,Alhendin
35050,197,Masanasa
35051,197,Amurrio
35052,197,Villacarrillo
35053,197,Penarroya-Pueblonuevo
35054,197,Calasparra
35055,197,Pola de Lena
35056,197,Zumaia
35057,197,Caudete
35058,197,Alcaudete
35059,197,Villanueva de Arosa
35060,197,Alella
35061,197,Alguazas
35062,197,Foz
35063,197,Pizarra
35064,197,Sax
35065,197,Canteras
35066,197,El Espinar
35067,197,San Vicente de Castellet
35068,197,Binefar
35069,197,El Molar
35070,197,Alayor
35071,197,Masquefa
35072,197,La Baneza
35073,197,Alcarraz
35074,197,Cabanaquinta
35075,197,Mengibar
35076,197,Santa Maria de Palautordera
35077,197,Morayra
35078,197,Ribadeo
35079,197,Torrejon de la Calzada
35080,197,Consuegra
35081,197,Fuente Palmera
35082,197,La Escala
35083,197,Alfaro
35084,197,Matadepera
35085,197,San Juan del Puerto
35086,197,Valsequillo de Gran Canaria
35087,197,Bunol
35088,197,Rute
35089,197,Rafelbunol
35090,197,Pinos Puente
35091,197,Grado
35092,197,Sevilla La Nueva
35093,197,Monserrat
35094,197,Sangonera la Verde
35095,197,Cervello
35096,197,Segorbe
35097,197,Fernan-Nunez
35098,197,Tabernes Blanques
35099,197,Corro de Vall
35100,197,Colmenarejo
35101,197,Villarrubia de los Ojos
35102,197,Caldas de Reyes
35103,197,Sabinanigo
35104,197,Maliano
35105,197,San Sebastian de la Gomera
35106,197,Senmanat
35107,197,Burela de Cabo
35108,197,Padul
35109,197,Piedras Blancas
35110,197,Cervera
35111,197,Cuellar
35112,197,Llagostera
35113,197,Olivares
35114,197,Palamos
35115,197,Arenys de Munt
35116,197,Villacanas
35117,197,Catral
35118,197,Umbrete
35119,197,Tocina
35120,197,Ripoll
35121,197,Puig
35122,197,Santa Maria de Cayon
35123,197,Miajadas
35124,197,Finestrat
35125,197,Muro del Alcoy
35126,197,San Lorenzo de Descardazar
35127,197,Santa Comba
35128,197,La Victoria de Acentejo
35129,197,Tiana
35130,197,Binisalem
35131,197,Cisterniga
35132,197,Sauzal
35133,197,Palomares del Rio
35134,197,San Fructuoso de Bages
35135,197,Manzanares el Real
35136,197,San Fausto de Campcentellas
35137,197,Villamediana de Iregua
35138,197,Loeches
35139,197,Jerez de los Caballeros
35140,197,La Matanza de Acentejo
35141,197,Arico el Nuevo
35142,197,Tineo
35143,197,Suances
35144,197,Benahavis
35145,197,Almusafes
35146,197,Montoro
35147,197,Cheste
35148,197,Monforte del Cid
35149,197,Montmelo
35150,197,Silleda
35151,197,San Martin de Valdeiglesias
35152,197,Hoyo de Manzanares
35153,197,Playa de Aro
35154,197,Pedreguer
35155,197,La Mujer
35156,197,Tudela de Duero
35157,197,Tordesillas
35158,197,Zuera
35159,197,Ortuella
35160,197,Santiponce
35161,197,Monachil
35162,197,San Juan de Palamos
35163,197,Reinosa
35164,197,Polinya
35165,197,Colindres
35166,197,Vidreras
35167,197,Tona
35168,197,Caldas de Malavella
35169,198,Colombo
35170,198,Mount Lavinia
35171,198,Kesbewa
35172,198,Maharagama
35173,198,Moratuwa
35174,198,Ratnapura
35175,198,Negombo
35176,198,Kandy
35177,198,Sri Jayewardenepura Kotte
35178,198,Mawanella
35179,198,Kotmale
35180,198,Kalmunai
35181,198,Kilinochchi
35182,198,Hikkaduwa
35183,198,Trincomalee
35184,198,Galle
35185,198,Jaffna
35186,198,Kalpitiya
35187,198,Batticaloa
35188,198,Athurugiriya
35189,198,Tissamaharama
35190,198,Mawatagama
35191,198,Weligama
35192,198,Tangalla
35193,198,Dambulla
35194,198,Matara
35195,198,Kolonnawa
35196,198,Akurana
35197,198,Galgamuwa
35198,198,Anuradhapura
35199,198,Gampaha
35200,198,Narammala
35201,198,Dikwella South
35202,198,Kalawana
35203,198,Nikaweratiya
35204,198,Puttalam
35205,198,Bakamune
35206,198,Badulla
35207,198,Sevanagala
35208,198,Vavuniya
35209,198,Gampola
35210,198,Mullaittivu
35211,198,Kalutara
35212,198,Bentota
35213,198,Matale
35214,198,Mannar
35215,198,Bandarawela
35216,198,Point Pedro
35217,198,Pothuhera
35218,198,Kurunegala
35219,198,Mabole
35220,198,Hakmana
35221,198,Nuwara Eliya
35222,198,Galhinna
35223,198,Kegalle
35224,198,Hatton
35225,198,Gandara West
35226,198,Hambantota
35227,198,Abasingammedda
35228,198,Monaragala
35229,199,Khartoum
35230,199,Omdurman
35231,199,Khartoum North
35232,199,Port Sudan
35233,199,El Geneina
35234,199,Kassala
35235,199,El Fasher
35236,199,Nyala
35237,199,El Obeid
35238,199,Gedaref
35239,199,Wad Medani
35240,199,Kusti
35241,199,Ed Daein
35242,199,Singa
35243,199,Kurmuk
35244,199,Ar Ruseris
35245,199,Ed Damazin
35246,199,Al Manaqil
35247,199,Sannar
35248,199,Atbara
35249,199,Ed Damer
35250,199,An Nuhud
35251,199,Kadugli
35252,199,Ad Diwem
35253,199,Dongola
35254,199,Umm Ruwaba
35255,199,Shendi
35256,199,Ad Dabbah
35257,199,Abu Hamad
35258,199,Kutum
35259,199,Sawakin
35260,199,Tokar
35261,199,Zalingei
35262,199,Al Qitena
35263,199,Babanusah
35264,199,Wadi Halfa
35265,199,Berber
35266,199,Kuraymah
35267,199,Umm Badr
35268,199,Marawi
35269,199,Karmah an Nuzul
35270,199,Haya
35271,199,Rabak
35272,199,Al Mijlad
35273,199,El Fula
35274,200,Paramaribo
35275,200,Cottica
35276,200,Koewarasan
35277,200,Lelydorp
35278,200,Nieuw Nickerie
35279,200,Meerzorg
35280,200,Moengo
35281,200,Nieuw Amsterdam
35282,200,Albina
35283,200,Brownsweg
35284,200,Brokopondo
35285,200,Totness
35286,201,Longyearbyen
35287,202,Stockholm
35288,202,Gothenburg
35289,202,Malmo
35290,202,Uppsala
35291,202,Norrkoping
35292,202,Vasteras
35293,202,Orebro
35294,202,Linkoping
35295,202,Helsingborg
35296,202,Boras
35297,202,Jonkoping
35298,202,Sundsvall
35299,202,Umea
35300,202,Gavle
35301,202,Skelleftea
35302,202,Sodertalje
35303,202,Halmstad
35304,202,Eskilstuna
35305,202,Karlskrona
35306,202,Vaxjo
35307,202,Karlstad
35308,202,Taby
35309,202,Trollhattan
35310,202,Ostersund
35311,202,Lulea
35312,202,Upplands Vasby
35313,202,Lidingo
35314,202,Borlange
35315,202,Trelleborg
35316,202,Kalmar
35317,202,Angelholm
35318,202,Skovde
35319,202,Vanersborg
35320,202,Lidkoping
35321,202,Nykoping
35322,202,Strangnas
35323,202,Alingsas
35324,202,Tumba
35325,202,Falun
35326,202,Molndal
35327,202,Vastervik
35328,202,Varberg
35329,202,Uddevalla
35330,202,Landskrona
35331,202,Ornskoldsvik
35332,202,Kavlinge
35333,202,Kristianstad
35334,202,Staffanstorp
35335,202,Motala
35336,202,Vallentuna
35337,202,Ystad
35338,202,Akersberga
35339,202,Karlskoga
35340,202,Marsta
35341,202,Kiruna
35342,202,Visby
35343,202,Katrineholm
35344,202,Boo
35345,202,Pitea
35346,202,Kungsbacka
35347,202,Sandviken
35348,202,Kungalv
35349,202,Huskvarna
35350,202,Kumla
35351,202,Enkoping
35352,202,Sjobo
35353,202,Karlshamn
35354,202,Skara
35355,202,Hassleholm
35356,202,Harnosand
35357,202,Falkoping
35358,202,Kristinehamn
35359,202,Eslov
35360,202,Koping
35361,202,Norrtalje
35362,202,Oskarshamn
35363,202,Lerum
35364,202,Boden
35365,202,Klippansbruk
35366,202,Nassjo
35367,202,Mariestad
35368,202,Hoganas
35369,202,Tullinge
35370,202,Molnlycke
35371,202,Kinna
35372,202,Bunkeflostrand
35373,202,Ljungby
35374,202,Hallstahammar
35375,202,Vasterhaninge
35376,202,Hudiksvall
35377,202,Ludvika
35378,202,Mjolby
35379,202,Arvika
35380,202,Tranas
35381,202,Arboga
35382,202,Lomma
35383,202,Nybro
35384,202,Nynashamn
35385,202,Skoghall
35386,202,Balsta
35387,202,Vetlanda
35388,202,Sunne
35389,202,Hoor
35390,202,Finspang
35391,202,Bollnas
35392,202,Hagfors
35393,202,Ronneby
35394,202,Avesta
35395,202,Ulricehamn
35396,202,Soderhamn
35397,202,Ekero
35398,202,Oxelosund
35399,202,Gustavsberg
35400,202,Sater
35401,202,Fagersta
35402,202,Lindome
35403,202,Almhult
35404,202,Vimmerby
35405,202,Filipstad
35406,202,Svedala
35407,202,Hollviken
35408,202,Timra
35409,202,Gagnef
35410,202,Orkelljunga
35411,202,Jordbro
35412,202,Billdal
35413,202,Arlov
35414,202,Gislaved
35415,202,Stenungsund
35416,202,Nodinge-Nol
35417,202,Eksjo
35418,202,Sigtuna
35419,202,Savja
35420,202,Lindesberg
35421,202,Bjarred
35422,202,Habo
35423,202,Saltsjobaden
35424,202,Astorp
35425,202,Ahus
35426,202,Kungsangen
35427,202,Amal
35428,202,Saffle
35429,202,Brevik
35430,202,Solleftea
35431,202,Tibro
35432,202,Lycksele
35433,203,Zurich
35434,203,Geneva
35435,203,Basel
35436,203,Lausanne
35437,203,Bern
35438,203,Winterthur
35439,203,Lucerne
35440,203,Sankt Gallen
35441,203,Lugano
35442,203,Biel/Bienne
35443,203,Bellinzona
35444,203,Thun
35445,203,Koniz
35446,203,La Chaux-de-Fonds
35447,203,Fribourg
35448,203,Uster
35449,203,Schaffhausen
35450,203,Chur
35451,203,Vernier
35452,203,Sion
35453,203,Neuchatel
35454,203,Landecy
35455,203,Zug
35456,203,Yverdon-les-Bains
35457,203,Dubendorf
35458,203,Kriens
35459,203,Rapperswil-Jona
35460,203,Dietikon
35461,203,Montreux
35462,203,Baar
35463,203,Wetzikon
35464,203,Meyrin
35465,203,Wil
35466,203,Horgen
35467,203,Bulle
35468,203,Carouge
35469,203,Frauenfeld
35470,203,Kreuzlingen
35471,203,Oberwingert
